sinkhole_data
ID,Sinkhole,Land use,Substrate,DTS,DTM,HD,Depth to Bedrock,DTF,DWTSA,DTD
1416,1,2,5,1065.32,9454.76,-14,-148,4098.16,4,134.164
1417,1,4,3,4895.06,7457.46,-16,-65,12289.8,4,757.166
1418,1,4,3,3490.46,6262.6,-15,-75,11964.1,6,848.528
1419,1,4,3,4841.17,7128.27,-15,-66,12478.1,6,853.288
1420,1,4,4,807.775,7740.23,-5,-98,8808,6,335.41
1421,1,4,3,1060.66,6871.77,-6,-93,9951.5,6,764.853
1422,1,4,3,2892.78,8996.05,-8,-85,9211.76,6,658.635
1423,1,4,4,240,6870.26,-2,-107,8582.83,3,150
1424,1,4,3,256.32,7163.97,0,-117,7547.73,1,722.496
1425,1,3,4,1650.27,8675.14,6,-103,7698.08,29,67.082
1426,1,2,3,758.947,8217.7,-1,-120,6482.01,21,90
1427,1,2,5,400.25,10117.5,-15,-127,4458.21,6,1328.16
1428,1,3,4,1747.48,9184.51,0,-115,6067.57,13,212.132
1429,1,2,5,1373.79,10070.2,-14,-144,3660.12,4,993.177
1430,1,2,5,1012.03,10737.9,-14,-138,3312.66,5,2193.29
1431,1,2,5,550.727,9625.47,-15,-137,4320.42,5,1200.75
1432,1,1,4,4668.64,9728.98,-11,-70,9906.59,13,182.483
1433,1,4,3,4707.71,8913.23,-15,-66,10881.7,6,1005.78
1434,1,3,4,5325.57,10365.7,-11,-68,9688.93,9,30
1435,1,3,4,2637.95,9519.27,1,-92,8130.22,22,0
1436,1,3,4,4162.22,11056.3,4,-90,7383.96,23,67.082
1437,1,4,3,4360.85,10621.1,-7,-80,8380.26,6,720.625
1438,1,4,5,4006.21,11535.8,13,-101,5562.39,9,152.971
1439,1,3,4,3210,10327.8,15,-105,6090.07,22,30
1440,1,3,4,3005.4,10037.9,8,-99,7008,25,30
1441,1,2,5,1207.85,10881.4,-14,-120,4314.27,3,523.927
1442,1,4,5,1942.83,10818.7,-13,-115,4794.18,1,823.772
1443,1,2,5,2318.36,10682.7,-9,-113,5124.03,3,436.807
1444,1,2,5,1549.87,11460.2,-14,-141,2605,5,2238.97
1445,1,2,5,2119.83,12456.1,-15,-147,1566.05,4,2080.62
1446,1,2,5,2267.53,11924.5,-13,-147,2005.29,5,1679.2
1447,1,2,5,2529.27,12466.5,-12,-114,3690.12,1,706.116
1448,1,2,5,2166.03,13339,-12,-122,2622.56,2,450.999
1449,1,2,5,1945.38,12324,-12,-119,3462.63,2,442.945
1451,1,2,5,924.175,13527.6,-15,-131,1747.48,3,1236.93
1452,1,2,5,1298,14393.8,-17,-133,1008.02,4,1855.64
1453,1,2,3,15604.8,17973.9,7,72,17456.4,0,1154.12
1454,1,2,3,13985.7,17106.1,8,74,17238.1,0,1435.62
1455,1,4,3,14129.4,17734.9,10,75,16652.8,0,1866.04
1456,1,4,3,12934.6,14438.8,3,70,19409.2,0,1358.31
1457,1,2,3,13034.4,15228.7,4,72,18564.3,0,900
1458,1,2,3,13385.7,15406.8,4,72,18590.1,0,1092.02
1459,1,4,3,20754.3,12082.4,0,39,16086.6,0,918.314
1460,1,4,3,20840.5,9575.08,2,40,13631,0,483.735
1461,1,3,3,21181.7,9926.78,2,41,13926.8,0,757.166
1462,1,4,3,21185.9,8021,5,40,11881.4,0,1090.37
1463,1,2,3,21288.8,7380.55,6,39,11298.2,0,957.183
1464,1,4,3,21672.6,8888.56,5,41,12740.9,0,1916.72
1465,1,3,3,9372.49,15282.1,4,80,17531.3,0,1205.99
1466,1,2,3,10006.2,16674.5,7,82,16175.5,0,658.635
1467,1,2,3,10835,16191.7,6,79,16837.7,0,742.159
1468,1,2,3,12208.5,14810.7,3,73,18620.9,0,547.449
1469,1,2,3,10853.1,14607.5,2,76,18410.1,0,617.738
1470,1,2,3,10895.7,13698.3,1,74,19348.1,0,670.82
1471,1,4,3,13433.6,12932.5,-1,65,21334.4,0,60
1472,1,2,3,12600.5,12767.2,0,67,21039.5,0,445.982
1473,1,3,3,11237.8,12367.8,0,69,20835.7,0,469.574
1474,1,1,3,16567,10475.8,1,42,16850.1,0,551.543
1475,1,4,3,15567,9002.5,-1,45,15864.1,0,771.298
1476,1,4,3,14336.9,9238.1,0,51,17010,0,212.132
1477,1,2,3,16899.2,8539.05,-1,43,13874.2,0,1519.08
1478,1,4,3,17292.7,10668.9,0,36,16432.8,0,702.922
1479,1,4,3,17026.5,9858.28,0,39,15607.2,0,318.904
1480,1,4,3,17822.6,8649.37,-1,43,12905.8,0,800.5
1481,1,3,3,19964.1,8993.25,1,40,12833.6,0,1231.46
1482,1,1,3,18268,9480.05,0,40,13560,0,270
1483,1,3,3,21290.3,6912.51,6,38,10894.4,0,1090.78
1484,1,4,3,20499.4,7749.35,2,41,11700,0,570
1485,1,1,3,21012,6502.81,3,40,10576.1,0,94.8683
1486,1,4,3,20807.7,4163.95,9,34,8273.91,0,697.782
1487,1,4,3,20269.8,5713.01,8,34,9584.28,0,523.927
1488,1,2,3,19808.5,5901.08,7,33,9616.53,0,0
1489,1,2,3,8049.9,14757.8,4,82,18062.4,0,785.175
1490,1,1,3,7844.18,13016.4,3,76,19767.1,0,600
1491,1,1,3,6990.97,15308.2,4,86,17558.4,0,787.464
1492,1,4,3,9941.59,12800.1,1,71,20067.9,0,1542.01
1493,1,2,3,10465.6,11934.6,0,69,21076.7,0,742.159
1494,1,3,3,8626.76,12931.4,2,74,19836.8,0,1235.48
1495,1,4,3,10517.1,11612.2,2,67,20759.7,0,510.882
1496,1,4,3,11427.5,9677.36,3,60,18655.4,0,998.599
1497,1,2,3,9384.68,10554.2,1,65,19901.6,0,1053.42
1498,1,4,3,11104.9,8794.66,2,58,17835.5,0,600.75
1499,1,2,3,11850,7982.76,0,54,16782,0,1247.8
1500,1,4,3,12788.1,8040.06,0,53,16506.1,0,445.982
1501,1,2,3,12891.1,6531.19,0,51,14892,0,169.706
1502,1,4,3,14553.2,7981.86,-2,48,15432,0,768.96
1503,1,4,3,14806.9,7943.26,-2,47,15187.3,0,774.209
1504,1,2,3,14927.4,7497.18,-3,47,14563.6,0,818.841
1505,1,2,3,15318.8,8027.12,-2,46,14868,0,284.605
1506,1,4,3,16057.4,8102.72,-2,45,14262.2,0,729.932
1507,1,3,3,16459.9,6262.03,-5,50,11304.2,0,1292.44
1508,1,4,3,18110.4,7706.67,-3,46,10920.5,0,2094.42
1509,1,4,3,18605,8430.05,-1,45,11311.1,0,1494.59
1510,1,2,3,20193.3,6092.66,2,44,9241.75,0,330
1511,1,3,3,19723.9,6240.07,2,46,8869.66,0,228.473
1512,1,2,3,18359.8,7527.85,-2,47,10133.1,0,1394.6
1513,1,2,3,21524.5,4830.37,6,40,8690.94,0,210
1514,1,4,3,20881.8,5358.59,4,42,8826.99,0,84.8528
1515,1,4,3,21882.2,4221.91,7,39,8182.58,0,797.12
1516,1,2,3,4682.4,12677,1,81,20662.4,0,782.304
1517,1,1,3,5649.25,12106.4,2,77,20994.2,0,804.984
1518,1,2,3,5433.65,12788.3,2,82,20346.9,0,939.628
1519,1,2,3,7257.4,10693.9,-1,68,20190.3,0,30
1520,1,4,3,6374.77,11983.9,0,74,20959.4,0,1223.76
1521,1,1,3,8354.07,10805.7,0,67,20208.4,0,1075.41
1522,1,3,3,8578.64,9463.7,-1,61,18906.2,0,1200.75
1523,1,2,3,7370.05,9171.66,-2,61,18645,0,1195.49
1524,1,3,3,10002.7,8528.71,0,58,17786.7,0,420
1525,1,3,3,10049.8,8181.64,0,56,17436.8,0,212.132
1526,1,4,3,10777.6,6881.45,3,54,15992.6,0,342.053
1527,1,4,3,9376.24,6793.53,1,53,16173.6,0,318.904
1528,1,4,3,11210,4315.21,1,53,13429.3,0,1092.02
1529,1,2,3,12293.4,4871.65,-1,52,13524,0,1484.32
1530,1,2,3,11204,6006.97,6,52,15018.7,0,67.082
1531,1,3,3,14606.1,5164.27,-4,52,12156.1,0,450
1532,1,4,3,12754.4,4042.99,-2,53,12480.1,0,1615.55
1533,1,4,3,15270.3,5254.11,-4,52,11532,0,271.662
1534,1,4,3,17041,5979.72,-4,52,9948.07,0,1061.51
1535,1,2,3,16718.7,6161.62,-5,50,10740,0,1209.34
1536,1,3,3,15420.4,5086.31,-5,52,11106.1,0,670.82
1537,1,4,3,19064.3,6405.83,3,53,6846.38,0,630.714
1538,1,4,3,17744.4,5653.15,1,57,7542,0,666.108
1539,1,3,3,18585.1,6832.76,0,52,8082.04,0,182.483
1540,1,4,3,21938.2,3550.79,5,40,6482.78,0,192.094
1541,1,4,3,21259.8,4281.18,5,42,7075.99,0,180
1542,1,2,3,20140.7,5485.74,3,47,7725.8,0,483.735
1543,1,2,3,4132.28,13026.1,1,85,20492,0,270
1544,1,4,3,4259.79,11826.1,-1,78,21212,0,785.175
1545,1,2,3,3781.55,12585.2,1,83,21077,0,403.609
1546,1,2,3,4694.59,10258.6,-2,66,19623.6,0,878.237
1547,1,4,3,4033.97,10274.9,-2,67,19507.2,0,301.496
1548,1,4,3,4263.8,10081.3,-2,66,19369.6,0,458.912
1549,1,1,3,6557.66,7603.51,3,53,17020.7,0,721.249
1550,1,4,3,7488.53,7398.57,1,53,16869.4,0,254.558
1551,1,4,3,6832.76,7462.83,2,52,16921.4,0,618.466
1552,1,2,3,9083.71,4329.36,3,51,13816.3,0,1033.15
1553,1,1,3,8590.69,6374.21,2,52,15863.6,0,276.586
1554,1,2,3,9587.85,4728.69,2,51,14181.9,0,364.966
1555,1,3,3,10968.1,2028.05,0,55,11508,0,1425.24
1556,1,3,3,12325.7,3526.37,0,54,12249.4,0,1041.39
1557,1,2,3,9861.97,3635.95,3,52,13119.4,0,432.666
1558,1,3,3,11843.7,2105.35,-1,55,11305.8,0,953.415
1559,1,1,3,13412.2,2911.39,-4,57,10878.1,0,807.775
1560,1,2,3,13433.8,1638.78,-3,59,9603.94,0,973.499
1561,1,4,3,16625.9,4711.05,-1,58,8436.14,0,1113.24
1562,1,2,3,14993.2,3271.24,-3,59,9318.03,0,152.971
1563,1,3,3,16295.5,4049.11,0,63,7668.04,0,1381.3
1564,1,2,3,17922.1,5609.36,3,59,6612.33,0,247.386
1565,1,2,3,16918.6,4520.55,4,65,6468.04,0,1034.46
1566,1,4,3,18890.5,6567.26,6,56,6036.19,0,323.11
1567,1,4,3,20457.9,6417.06,9,50,3534.02,0,1389.75
1568,1,4,3,20457.4,5456.78,8,50,4758,0,930
1569,1,2,3,19468.5,6988.45,8,54,4380.92,0,1299.73
1570,1,3,1,30,16593.6,-3,85,12190.6,0,2254
1571,1,4,3,335.41,18397.2,-4,84,14268.7,0,1631.35
1572,1,4,3,3987.29,9764.94,-3,63,18971.4,0,241.868
1573,1,4,3,5040.09,8076.74,2,55,17288.3,0,721.249
1574,1,4,3,8658.73,4041.88,2,51,13405.3,0,982.7
1575,1,4,3,16553.2,4180.78,5,64,6048.11,0,836.78
1576,1,4,3,17326.4,4929.14,7,62,5448.12,0,456.946
1577,1,1,3,19511.1,7137.86,9,53,3918.07,0,1320.34
1578,1,1,3,19027.7,6643.29,8,55,4134.02,0,882.836
1579,1,3,5,5269.51,20520.1,4,-197,13512.2,1,1207.85
1580,1,1,5,10644.9,24756.6,45,-224,8058,6,1853.21
1581,1,1,5,11790.6,26394.7,46,-233,6384.01,1,993.177
1582,1,2,5,8980.23,29571.1,6,-254,3780.48,2,530.754
1583,1,3,5,5713.33,32265.2,-5,-266,840.536,1,674.166
1584,1,3,5,2097.64,35609.1,-5,-275,1963.11,1,720.625
1585,1,3,5,1075.41,36399.6,-7,-273,2886.4,4,1180.72
1586,1,3,5,7682.87,19925.2,4,-195,11216.8,3,999.05
1587,1,3,5,7666.86,20537.9,5,-198,11070.2,4,381.838
1588,1,3,5,6734.25,20116.5,3,-197,12120.1,5,913.893
1589,1,3,5,8631.51,22682.2,10,-212,9912.22,1,361.248
1590,1,3,5,9540,20923.3,12,-200,8928.16,2,301.496
1591,1,4,5,9253.72,21545.3,12,-203,9336.12,2,966.075
1592,1,3,5,10285.6,23173.4,19,-212,8262.26,1,1194.74
1593,1,3,5,11048.4,22741.6,22,-209,7488.47,3,1731.18
1594,1,1,5,12049.8,25116,49,-224,6540.07,8,1624.44
1595,1,3,5,11055.2,26887.6,17,-235,5100,4,169.706
1596,1,1,5,11184.7,26705.5,16,-233,5166.01,1,0
1597,1,1,5,11643.7,26508,29,-233,5646.46,1,426.38
1598,1,3,5,8825.1,27597.1,0,-233,2340.19,1,2294.56
1599,1,3,5,8790,28696.5,5,-245,3174.05,1,664.078
1600,1,3,5,8884.15,28101.9,4,-238,2910.15,1,1380
1601,1,3,5,7881.33,29291.1,2,-247,2316.03,1,1379.02
1602,1,3,5,7494.24,29095.2,-2,-243,1597.9,1,1878.78
1603,1,4,5,5755.15,31432.1,-3,-258,648.999,1,67.082
1604,1,3,5,5312.97,32308.9,-3,-264,391.152,2,635.689
1605,1,4,5,3220.08,33263,-5,-261,1722.85,0,900
1606,1,3,5,2962.87,33153.8,-6,-257,2100,1,941.541
1607,1,4,5,6898.96,15799.3,-11,-176,12912.2,1,300
1608,1,2,5,6963.94,16091,-9,-174,13968,2,662.722
1609,1,4,5,5771.4,15096.9,-16,-175,12074.5,10,1023.96
1610,1,4,5,9712.45,21397.2,15,-201,7806.11,2,1385.21
1611,1,3,5,9632.06,21397.2,17,-201,7392,1,1608.01
1612,1,2,5,9185.93,21126.3,30,-198,6696.39,4,1276.32
1613,1,1,5,10322.8,22447.9,44,-204,4980.36,10,161.555
1614,1,1,5,10236.7,22387.2,38,-203,4482.06,9,636.396
1615,1,2,5,10625.7,22598.6,42,-206,5970.3,6,94.8683
1616,1,3,5,11225.7,24485,11,-213,2568.11,3,1413.82
1617,1,3,5,10260,26140.5,11,-225,3288.66,1,961.873
1618,1,3,5,10500,25932.8,13,-224,3462.63,1,720.625
1619,1,3,5,8254.14,27624.4,-3,-231,1213.8,1,3078.33
1620,1,3,5,10090.9,25549.7,1,-218,1716.04,1,1537.92
1621,1,3,5,7959.56,27788.9,-6,-231,768.375,1,3474.05
1622,1,3,5,6901.63,29208.1,-2,-241,715.612,3,2119.83
1623,1,3,5,6633.33,29476.1,-2,-242,534.135,3,1955.76
1624,1,2,5,6103.29,29367.7,-4,-237,1260.36,2,2520.18
1625,1,3,5,4345.14,31214.3,-6,-245,1872.78,1,941.541
1626,1,3,5,3891.34,31563,-7,-240,3210.14,3,150
1627,1,3,5,3759.71,31865.1,-6,-249,2052.32,2,394.588
1628,1,4,5,4263.8,11969.1,-18,-167,12216,10,1328.5
1629,1,4,5,4024.03,13239.5,-16,-173,11454.2,10,2730
1630,1,4,5,4404.38,12543.5,-16,-169,12174,10,1830.98
1631,1,4,5,3430.64,14248.1,-13,-179,9918.03,10,3203.83
1632,1,4,5,5045.71,15302.5,-15,-179,10916.9,10,1601
1633,1,4,5,3544.57,13973.9,-14,-177,10350,10,3060.15
1634,1,1,5,10140.9,22307.8,33,-202,4212.52,9,670.82
1635,1,1,5,10254.4,22420.9,20,-201,3252.2,2,695.845
1636,1,4,5,9784.97,21924.6,41,-200,4812.45,9,381.838
1637,1,1,5,10951,24625,7,-213,2064.56,2,991.817
1638,1,1,5,11090.3,23240.5,22,-208,3528.41,1,1392.01
1639,1,3,5,10903.8,22986.3,9,-203,1458.01,1,1402.64
1640,1,2,5,9153.54,26367.7,2,-220,1041.39,2,1395.89
1641,1,3,5,8962.82,26495.3,-5,-224,474.342,1,2083.87
1642,1,3,5,10597.3,24849.3,-2,-213,1021.76,1,400.25
1643,1,3,5,6374.77,29122,-9,-231,2448.26,0,1170
1644,1,2,5,7103.41,28336.4,-1,-230,1464.79,2,1650.82
1645,1,2,5,7080.25,28650.9,-5,-228,2862.76,1,228.473
1646,1,4,5,1766.95,11858.5,-14,-176,9798.07,10,2552.12
1647,1,4,5,2172.05,11233.3,-15,-175,10242,10,1840.54
1648,1,4,5,2333.45,14426.8,-11,-182,7752.08,7,2162.08
1649,1,3,5,1489.46,13673.2,-12,-183,7236.16,7,1910.84
1650,1,4,5,2043.53,14174.2,-11,-182,7626.02,7,2249
1651,1,3,5,2581.57,9263.4,-10,-179,9126.02,3,84.8528
1652,1,4,5,1418.91,11118.3,-14,-178,9372.49,10,2010.9
1653,1,1,5,1041.39,10902.1,-7,-183,8304.31,2,872.067
1654,1,4,5,780,12635,-10,-185,6936.17,5,1332.22
1655,1,3,5,120,11701,-9,-188,6648.1,5,1143.55
1656,1,4,5,570,12395.7,-9,-185,7032.04,6,1379.02
1657,1,2,5,3360.27,14934.6,-12,-184,4428.33,8,240
1658,1,4,5,2614.31,14607.8,-11,-184,6078.24,7,690.652
1659,1,2,5,2952.37,14647.9,-11,-184,5148.13,9,201.246
1660,1,2,5,1539.38,9025.26,-12,-193,7542,5,150
1661,1,3,5,1221.19,9888.63,-10,-191,7380.24,5,127.279
1662,1,3,5,1542.6,12646.4,-7,-187,4920.37,11,823.772
1663,1,1,5,1489.46,11921.2,-9,-189,4633.71,9,1752.37
1664,1,3,5,1274.56,11612.6,-12,-192,4800,7,1481.89
1665,1,2,5,3077.74,14123.8,-13,-183,3588.61,7,1527.35
1666,1,4,5,3942,15097.2,-18,-183,3024.05,3,1259.29
1667,1,4,5,2296.13,13228.9,-7,-184,4122.35,12,1310.42
1668,1,2,5,1271.38,8281.36,-12,-197,6996.37,1,750
1669,1,3,5,2210.45,11600.4,-12,-190,3630.5,9,726.223
1670,1,2,5,2871.55,12726,-14,-175,3150,7,1726.76
1671,1,3,5,2372.28,11858.9,-10,-185,3528.41,10,863.771
1672,1,4,5,4461.54,14278.4,-17,-176,1602.4,3,2245.4
1673,1,2,5,2884.53,13052.2,-13,-179,3246.8,7,2245.4
1674,1,4,5,3915.32,13371.1,-18,-176,2028.72,3,1501.2
1675,1,4,5,2266.14,10556.8,-15,-177,3342.01,2,2464.02
1676,1,4,5,595.483,9996.12,-16,-198,4554.57,2,1585.18
1677,1,4,5,2248.6,10576.7,-15,-174,3246.8,2,2262.96
1678,1,4,5,888.426,10371.9,-16,-199,4344.2,2,1209.34
1679,1,4,5,2823.35,11812,-14,-181,2370.76,2,1835.65
1680,1,4,5,2258.78,11614,-14,-186,2904.89,2,2007.31
1681,1,3,5,3646.94,13114.4,-15,-179,1752.37,4,678.823
1682,1,4,5,5945.3,15421.3,-15,-182,276.586,2,1382.93
1683,1,4,5,5550,14958.5,-13,-181,84.8528,3,1063.2
1684,1,4,5,1806.24,10196.7,-16,-167,3504.74,2,1467.55
1685,1,4,5,2592.18,10963.3,-14,-172,2778.52,2,2121.74
1686,1,4,5,2960.14,11126.2,-15,-162,2424.07,2,752.396
1687,1,4,5,4285.91,12529.3,-13,-170,1050,2,1034.46
1688,1,3,5,5712.62,14128.7,-12,-178,300,3,342.053
1689,1,3,5,4285.28,13220.3,-12,-179,900,3,834.086
1690,1,2,5,3153.57,11424,-11,-161,2100,6,823.772
1691,1,2,5,3920.94,12280.6,-10,-162,1256.07,8,295.466
1692,1,2,5,2696.66,11039.5,-10,-156,2490.18,8,210
1693,1,2,5,8731.39,17244.6,8,32,22034.2,0,1382.93
1694,1,2,2,2724.06,7980.34,20,62,1997.2,0,300
1695,1,4,2,3791.53,5991.89,3,54,1189.83,0,752.396
1696,1,2,2,2832.9,7273.19,3,59,1930.52,0,931.933
1697,1,1,2,1740,9184.17,12,62,3087.09,0,67.082
1698,1,2,2,2136.54,8872.29,30,62,2671.52,0,436.807
1699,1,4,2,563.649,9438.52,3,59,4235.21,0,305.941
1700,1,3,1,271.662,11289.7,2,63,5250.77,0,1218.24
1701,1,3,1,1036.19,11736.9,4,63,6123.9,0,870
1702,1,3,1,1711.05,12554.1,5,65,6580.4,0,934.345
1703,1,4,1,3276.05,14718.3,7,71,8455.8,0,792.023
1704,1,4,5,10102,16272.2,7,35,20568.2,0,763.675
1705,1,3,5,10377.3,15922.6,7,35,20215.7,0,778.845
1706,1,3,5,8458.14,14324.3,7,32,20794,0,400.25
1707,1,3,5,12901.7,14565,9,39,17410.9,0,778.267
1708,1,4,5,13025.8,15288.4,8,39,17680.8,0,1400.71
1709,1,3,5,12270,14820,10,38,18087.8,0,1379.02
1710,1,4,5,14220,15011.2,8,41,16459.1,0,1321.36
1711,1,3,5,13774.7,15316.6,8,40,17032.1,0,1423.02
1712,1,4,5,15265.8,16113.4,0,41,16026.4,0,1323.06
1713,1,2,2,17581.3,13732.2,17,47,13460.9,0,0
1714,1,1,2,16819.3,14579.5,13,43,14762.7,0,1389.75
1715,1,2,2,17469.3,13819.6,21,47,13368.7,0,362.491
1716,1,2,2,17127.3,10796.1,14,52,11047.4,0,930.484
1717,1,2,2,18334.1,12410.2,6,48,12472.2,0,960.469
1718,1,1,2,17935.7,11415.1,3,50,11813.8,0,1719.19
1719,1,2,2,1789.97,6042.82,3,38,3164.25,0,60
1720,1,2,2,3139.55,4991.64,5,38,1739.48,0,589.406
1721,1,2,2,2130.84,6226.86,11,43,2958.46,0,120
1722,1,3,2,123.693,8607.96,3,51,4856.85,0,484.665
1723,1,1,2,1465.09,7543.37,8,51,3502.94,0,0
1724,1,2,2,450,9096.29,3,50,5757.81,0,692.604
1725,1,4,1,2535.13,12149.4,8,61,7635.46,0,351.141
1726,1,3,2,2052.75,10985.4,5,58,6907.3,0,658.635
1727,1,3,1,2121.32,11698.1,6,61,7190.31,0,60
1728,1,3,1,3245.69,12329.2,7,60,8284.02,0,740.945
1729,1,4,1,4100.79,14114.8,4,66,9146.06,0,751.798
1730,1,3,1,2779.66,12147.7,8,61,7846.59,0,573.149
1731,1,4,1,3524.33,18129.1,0,79,12917.3,0,1148.26
1732,1,3,1,4972.13,17568.7,1,75,13251.1,0,150
1733,1,3,2,9807.61,12356.1,13,35,19000.8,0,134.164
1734,1,3,2,10630.4,12360,11,38,18339.1,0,67.082
1735,1,3,2,10001.3,12345.6,13,36,18840,0,30
1736,1,3,5,11234.3,13545.6,6,38,18304.1,0,234.307
1737,1,3,2,12450.3,12180.3,9,42,16750.9,0,94.8683
1738,1,3,2,13190.8,11169.1,11,43,15772.8,0,228.473
1739,1,2,5,15105.4,13902.8,4,45,15073.3,0,169.706
1740,1,3,2,14252.4,11849.7,8,45,15025.5,0,42.4264
1741,1,2,2,14881.5,12355.3,11,46,14624.8,0,108.167
1742,1,2,2,17232.6,12762.8,19,51,12503.8,0,900.5
1743,1,2,2,16373.8,12133.7,20,50,13130.1,0,94.8683
1744,1,3,2,17930.9,13385.7,25,49,12596.1,0,1142.37
1745,1,2,2,15115.4,10747.2,37,56,9489.11,0,1615.55
1746,1,5,2,15754.8,10591.1,21,55,9993.42,0,977.19
1747,1,2,2,17274.8,13038.3,28,52,11731.3,0,1953.46
1748,1,1,2,1961.05,5039.02,4,26,2814.41,0,445.982
1749,1,4,2,1081.67,5812.88,-1,23,4286.64,0,859.069
1750,1,4,2,1770,5106.88,0,18,3627.89,0,228.473
1751,1,2,2,1907.07,9336.22,4,38,7444.9,0,150
1752,1,3,2,1341.64,8876.86,4,40,6691.01,0,390
1753,1,3,2,134.164,7305.23,-1,30,5791.55,0,488.365
1754,1,3,4,1666.28,10097.8,6,50,7080.83,0,42.4264
1755,1,3,2,1398.46,9660.42,5,46,6974.02,0,342.053
1756,1,3,4,3998.9,11976.5,7,51,9581.33,0,182.483
1757,1,3,5,4575.17,12696.3,7,55,10068.9,0,540
1758,1,4,1,5678.25,14223.2,5,63,10736,0,615.549
1759,1,4,5,4236.7,12661.3,7,58,9441.62,0,523.927
1760,1,3,5,6669.45,17122.1,2,70,13753.7,0,1376.41
1761,1,4,5,5624.66,18450,0,77,14459.4,0,1317.95
1762,1,3,2,684.105,7177.78,-1,27,6004.27,0,523.927
1763,1,4,2,1415.1,6457.32,0,24,5308.64,0,536.656
1764,1,4,2,305.941,7541.47,-2,28,6350.51,0,540.833
1765,1,4,1,456.946,8320.61,-1,29,7120.69,0,655.21
1766,1,3,2,1203.37,8922.31,2,36,7397.6,0,323.11
1767,1,3,2,1295.22,9057.62,1,35,7563.09,0,540.833
1768,1,4,3,2428.7,10190.3,1,38,8711.89,0,550.727
1769,1,3,4,4094.97,11846.2,3,45,10147.4,0,295.466
1770,1,2,3,3811.06,11490.8,4,46,9602.3,0,216.333
1771,1,3,2,4871.65,12617.5,2,43,11134.2,0,810.555
1772,1,4,4,4774.15,12466.2,6,48,10644,0,445.982
1773,1,3,4,4983.25,12655.5,6,50,10637.1,0,615.549
1774,1,4,5,7931.81,17448,2,69,14638.3,0,1878.3
1775,1,3,5,8828.06,17854.7,2,66,15379.2,0,1905.41
1776,1,4,1,284.605,7801.5,0,26,6606.61,0,810
1777,1,4,1,1100.23,8550.21,2,27,7174.2,0,483.735
1778,1,4,1,318.904,8077.08,-2,27,6910.23,0,890.449
1779,1,4,3,1015.14,8847.76,0,29,7712.33,0,840.536
1780,1,4,3,1852.24,9759.04,0,32,8598.7,0,150
1781,1,3,3,1690.68,9615.74,0,32,8446.64,0,161.555
1782,1,4,2,3360.13,11231.1,2,37,10080.6,0,624.26
1783,1,2,2,3277.56,11137.4,2,37,9931.13,0,600.75
1784,1,3,2,4521.65,12276.7,3,40,12020.4,0,1033.15
1785,1,3,1,7138.36,14320.8,4,46,14106.8,0,768.96
1786,1,3,2,5123.77,12938.9,2,44,11525.4,0,695.845
1787,1,3,1,6173.01,13282.8,4,43,13801.2,0,582.495
1788,1,3,5,9520.55,17454.5,2,63,16415.1,0,1794.24
1789,1,3,5,8765.44,17050.2,2,62,16891.7,0,2181.56
1790,1,4,1,492.037,8488.09,0,25,6548.66,0,632.851
1791,1,3,1,276.586,8571.81,1,27,7826.09,0,330
1792,1,4,1,997.246,8401.93,0,25,6859.25,0,834.086
1793,1,4,1,247.386,7736.98,-6,33,10051.4,0,408.044
1794,1,4,1,492.037,8094.28,-5,31,9431.89,0,551.543
1795,1,3,2,1087.06,9666.61,10,32,9269.17,0,108.167
1796,1,3,1,2283.55,9534.01,1,37,11949.1,0,120
1797,1,4,1,3235.14,10551.3,1,38,12278,0,360
1798,1,3,1,3180.57,9874.19,2,39,12910.8,0,674.166
1799,1,3,1,4370.23,10377.1,-1,40,14155.2,0,494.773
1800,1,3,1,4161.25,10219.6,0,40,13979,0,295.466
1801,1,3,5,6272.01,12973.9,6,41,14596.9,0,0
1802,1,3,1,6728.83,16141.7,3,56,18246.8,0,1740.26
1803,1,3,1,6067.12,15866.6,3,54,18651.1,0,1907.07
1804,1,4,1,403.609,6632.1,-3,34,10775.7,0,865.332
1805,1,4,1,2305.32,7085.21,-1,38,12739,0,1578.35
1806,1,3,1,1218.24,5874.49,-2,37,11416.9,0,1434.05
1807,1,4,1,4261.27,15236.9,4,48,19767.1,0,2324.76
1808,1,4,1,2415.89,13879.2,4,44,20390.6,0,1435.62
1809,1,4,1,700.357,13865.4,3,47,21661,0,611.882
1810,1,3,1,2575.99,14120.5,5,44,20390.6,0,1702.62
1811,1,3,1,657.951,10290.4,4,45,19929,0,0
1812,1,4,1,982.7,10971.7,5,44,20084.9,0,381.838
1813,1,3,1,1405.84,12443.6,4,45,20857.8,0,865.332
1814,1,3,2,9557.91,7690.13,21,70,201.246,0,785.175
1815,1,1,2,8694,7434.43,22,66,1098.59,0,60
1816,1,2,3,9185.34,9362.36,19,65,108.167,0,30
1817,1,3,5,6082.98,10165.9,14,51,3652.74,0,60
1818,1,1,5,7856.56,9548.3,15,58,1771.78,0,123.693
1819,1,3,5,5751.01,10234.2,13,49,3985.6,0,84.8528
1820,1,5,5,3448.43,7822.87,6,44,5731.49,0,84.8528
1821,1,3,4,3662.7,8254.09,5,43,5932.19,0,67.082
1822,1,3,5,5091.88,9553.25,12,47,4105.73,0,42.4264
1823,1,3,1,1405.84,11366.7,5,47,21962.1,0,894.986
